filename,filepath,parse_success,error,title,composer,num_parts,num_measures,actual_measures,num_notes,num_chords,num_rest,num_accidentals,accidental_ratio,pitch_min,pitch_max,pitch_range_semitones,num_large_leaps,large_leap_ratio,max_large_leap_semitones,max_polyphony,duration_quarter_lengths,note_density,chord_ratio,tempo_bpm,time_signatures,key_signature_sharps,no_key_signature,right_hand_single_notes,right_hand_chords,left_hand_single_notes,left_hand_chords,left_hand_melody_range_semitones,left_hand_is_melody,selected
Self-Esteem__Composer__m010-017__c001802.musicxml,candidate_musicxml_full_bothhands\Self-Esteem__Composer__m010-017__c001802.musicxml,True,,Title,Composer,2,16,8,88,6,6,8,0.09090909090909091,D2,G6,53,15,0.2,19,4,32.0,2.75,0.07317073170731707,,4/4,0,True,76,1,0,5,0,False,True
Self-Esteem__Composer__m057-064__c001806.musicxml,candidate_musicxml_full_bothhands\Self-Esteem__Composer__m057-064__c001806.musicxml,True,,Title,Composer,2,16,8,62,1,8,1,0.016129032258064516,E1,G5,51,18,0.3103448275862069,18,2,32.0,1.9375,0.01639344262295082,,4/4,0,True,32,1,28,0,12,False,True
Senorita__Arranged_byMusic_Hut_Online_AcademyFor_Online_Piano_Lessonssend_us_a_WhatsApp_message_91_99406_22482__m017-024__c001896.musicxml,candidate_musicxml_full_bothhands\Senorita__Arranged_byMusic_Hut_Online_AcademyFor_Online_Piano_Lessonssend_us_a_WhatsApp_message_91_99406_22482__m017-024__c001896.musicxml,True,,Senorita,Music Hut Online Academy,2,16,8,80,10,27,0,0.0,C3,A5,33,7,0.14583333333333334,14,4,32.0,2.5,0.16666666666666666,,4/4,0,True,40,0,10,10,11,False,True
Senorita__Arranged_byMusic_Hut_Online_AcademyFor_Online_Piano_Lessonssend_us_a_WhatsApp_message_91_99406_22482__m025-032__c001897.musicxml,candidate_musicxml_full_bothhands\Senorita__Arranged_byMusic_Hut_Online_AcademyFor_Online_Piano_Lessonssend_us_a_WhatsApp_message_91_99406_22482__m025-032__c001897.musicxml,True,,Senorita,Music Hut Online Academy,2,16,8,83,8,29,0,0.0,C3,C6,36,19,0.3220338983050847,22,4,32.0,2.59375,0.11594202898550725,,4/4,0,True,45,0,16,8,26,False,True
Sergey_Eybog_-_Farewell_To_the_Past_Everlasting_Summer_OST__Sergey_Eybog__m039-046__c001333.musicxml,candidate_musicxml_full_bothhands\Sergey_Eybog_-_Farewell_To_the_Past_Everlasting_Summer_OST__Sergey_Eybog__m039-046__c001333.musicxml,True,,Sergey Eybog -  Farewell To the Past (Everlasting Summer),Sergey Eybog (Сергей Ейбог),2,16,8,88,9,6,0,0.0,C3,A6,45,16,0.25806451612903225,34,4,32.0,2.75,0.1232876712328767,,4/4,0,True,27,3,37,6,38,False,True
Siege_of_Madrigal_Halo_music_score_for_piano__Martin_O_Donnell__m020-027__c003730.musicxml,candidate_musicxml_full_bothhands\Siege_of_Madrigal_Halo_music_score_for_piano__Martin_O_Donnell__m020-027__c003730.musicxml,True,,Siege of Madrigal,Martin O'Donnell,2,16,8,34,4,6,0,0.0,E2,A4,29,7,0.2916666666666667,12,3,24.0,1.4166666666666667,0.13333333333333333,,3/4,0,True,21,3,5,1,16,False,True
Silent_Night__NA__m001-008__c002167.musicxml,candidate_musicxml_full_bothhands\Silent_Night__NA__m001-008__c002167.musicxml,True,,Silent Night,,2,16,8,38,6,0,0,0.0,B2,D5,27,2,0.1111111111111111,10,4,24.0,1.5833333333333333,0.23076923076923078,70.0,3/4,0,True,14,0,6,6,8,False,True
Silent_Night__NA__m013-020__c002168.musicxml,candidate_musicxml_full_bothhands\Silent_Night__NA__m013-020__c002168.musicxml,True,,Silent Night,,2,16,8,41,6,0,0,0.0,B2,G5,32,6,0.2857142857142857,9,6,24.0,1.7083333333333333,0.20689655172413793,,3/4,0,True,14,1,9,5,8,False,True
Skillet_-_Forgiven__NA__m048-055__c002265.musicxml,candidate_musicxml_full_bothhands\Skillet_-_Forgiven__NA__m048-055__c002265.musicxml,True,,,,2,16,8,64,9,4,2,0.03125,B2,F6,42,4,0.1,9,5,32.5,1.9692307692307693,0.17647058823529413,,4/4,0,True,27,5,15,4,12,False,True
Small_little_tune__NA__m003-010__c002493.musicxml,candidate_musicxml_full_bothhands\Small_little_tune__NA__m003-010__c002493.musicxml,True,,Petite Tune,,2,16,8,39,8,0,0,0.0,C2,G5,43,2,0.15384615384615385,8,5,16.0,2.4375,0.34782608695652173,75.0,2/4,0,True,14,0,1,8,0,False,True
Small_little_tune__NA__m023-030__c002494.musicxml,candidate_musicxml_full_bothhands\Small_little_tune__NA__m023-030__c002494.musicxml,True,,Petite Tune,,2,16,8,42,7,0,2,0.047619047619047616,F2,E5,35,3,0.15789473684210525,10,4,16.0,2.625,0.25,75.0,2/4,0,True,16,0,5,7,3,False,True
Small_little_tune__NA__m029-036__c002495.musicxml,candidate_musicxml_full_bothhands\Small_little_tune__NA__m029-036__c002495.musicxml,True,,Petite Tune,,2,16,8,39,8,0,0,0.0,C2,G5,43,2,0.15384615384615385,8,5,16.0,2.4375,0.34782608695652173,85.0,2/4,0,True,14,0,1,8,0,False,True
Soft_Windflower__Arranged_by_Decker223_Original_Artist_S_shi_Hosoi__m010-017__c002220.musicxml,candidate_musicxml_full_bothhands\Soft_Windflower__Arranged_by_Decker223_Original_Artist_S_shi_Hosoi__m010-017__c002220.musicxml,True,,Soft Windflower,Sōshi Hosoi,2,16,8,52,8,2,0,0.0,D2,B4,33,5,0.17857142857142858,14,4,32.0,1.625,0.21052631578947367,,4/4,0,True,21,2,9,6,17,False,True
Soft_Windflower__Arranged_by_Decker223_Original_Artist_S_shi_Hosoi__m015-022__c002221.musicxml,candidate_musicxml_full_bothhands\Soft_Windflower__Arranged_by_Decker223_Original_Artist_S_shi_Hosoi__m015-022__c002221.musicxml,True,,Soft Windflower,Sōshi Hosoi,2,16,8,66,8,2,0,0.0,C2,A4,33,4,0.09302325581395349,10,4,32.0,2.0625,0.1509433962264151,,4/4,0,True,18,3,27,5,19,False,True
Someone_You_Loved__Lewis_Capaldi__m001-008__c001531.musicxml,candidate_musicxml_full_bothhands\Someone_You_Loved__Lewis_Capaldi__m001-008__c001531.musicxml,True,,Someone You Loved,Lewis Capaldi,2,16,8,62,4,3,0,0.0,B2,E5,29,5,0.09803921568627451,14,3,32.0,1.9375,0.07017543859649122,120.0,4/4,0,True,49,0,4,4,7,False,True
Someone_You_Loved__Lewis_Capaldi__m019-026__c001532.musicxml,candidate_musicxml_full_bothhands\Someone_You_Loved__Lewis_Capaldi__m019-026__c001532.musicxml,True,,Someone You Loved,Lewis Capaldi,2,16,8,60,8,2,0,0.0,C2,G5,43,3,0.07317073170731707,12,4,32.0,1.875,0.16,,4/4,0,True,42,0,0,8,0,False,True
something_i_can_never_have__Trent_Reznor__m007-014__c001634.musicxml,candidate_musicxml_full_bothhands\something_i_can_never_have__Trent_Reznor__m007-014__c001634.musicxml,True,,,,2,16,8,71,10,0,6,0.08450704225352113,C3,A-4,20,7,0.14285714285714285,7,3,32.0,2.21875,0.16393442622950818,,4/4,0,True,44,0,7,10,3,False,True
Sonata_n._1_Op._29__J._C._Dovicchi_1951__m203-210__c003024.musicxml,candidate_musicxml_full_bothhands\Sonata_n._1_Op._29__J._C._Dovicchi_1951__m203-210__c003024.musicxml,True,,Sonata,J. C. Dovicchi,2,16,8,67,2,5,5,0.07462686567164178,E2,C6,44,17,0.2786885245901639,13,2,24.0,2.7916666666666665,0.03076923076923077,,3/4,0,True,25,0,38,2,17,False,True
Sonata_n._1_Op._29__J._C._Dovicchi_1951__m292-299__c003031.musicxml,candidate_musicxml_full_bothhands\Sonata_n._1_Op._29__J._C._Dovicchi_1951__m292-299__c003031.musicxml,True,,Sonata,J. C. Dovicchi,2,16,8,67,2,5,5,0.07462686567164178,E2,C6,44,17,0.2786885245901639,13,2,24.0,2.7916666666666665,0.03076923076923077,,3/4,0,True,25,0,38,2,17,False,True
Sonatina_C_ANALYSIS__J_chym_pa_ek__m024-031__c001480.musicxml,candidate_musicxml_full_bothhands\Sonatina_C_ANALYSIS__J_chym_pa_ek__m024-031__c001480.musicxml,True,,Sonatina C Dur,Jáchym Špaček,2,16,8,99,3,2,8,0.08080808080808081,D2,G5,41,12,0.13636363636363635,19,4,32.0,3.09375,0.03225806451612903,,4/4,0,True,52,3,38,0,24,False,True
Sonatina_C_ANALYSIS__J_chym_pa_ek__m073-080__c001483.musicxml,candidate_musicxml_full_bothhands\Sonatina_C_ANALYSIS__J_chym_pa_ek__m073-080__c001483.musicxml,True,,Sonatina C Dur,Jáchym Špaček,2,16,8,99,3,2,1,0.010101010101010102,C2,C5,36,12,0.13636363636363635,19,4,32.0,3.09375,0.03225806451612903,,4/4,0,True,52,3,38,0,19,False,True
Sonatina_C_Dur__J_chym_pa_ek__m024-031__c001941.musicxml,candidate_musicxml_full_bothhands\Sonatina_C_Dur__J_chym_pa_ek__m024-031__c001941.musicxml,True,,Sonatina C Dur,Jáchym Špaček,2,16,8,99,3,2,8,0.08080808080808081,D2,G5,41,12,0.13636363636363635,19,4,32.0,3.09375,0.03225806451612903,,4/4,0,True,52,3,38,0,24,False,True
Sonatina_C_Dur__J_chym_pa_ek__m073-080__c001944.musicxml,candidate_musicxml_full_bothhands\Sonatina_C_Dur__J_chym_pa_ek__m073-080__c001944.musicxml,True,,Sonatina C Dur,Jáchym Špaček,2,16,8,99,3,2,1,0.010101010101010102,C2,C5,36,12,0.13636363636363635,19,4,32.0,3.09375,0.03225806451612903,,4/4,0,True,52,3,38,0,19,False,True
Sonatina_in_C_major_by_C.H._Wilton__C.H._Wilton_1761-1832__m001-008__c001412.musicxml,candidate_musicxml_full_bothhands\Sonatina_in_C_major_by_C.H._Wilton__C.H._Wilton_1761-1832__m001-008__c001412.musicxml,True,,Sonatina,C.H. Wilton,2,16,8,65,10,2,1,0.015384615384615385,D2,G5,41,7,0.16666666666666666,15,4,16.0,4.0625,0.18518518518518517,,2/4,0,True,39,1,5,9,17,False,True
Sonatina_in_C_major_by_C.H._Wilton__C.H._Wilton_1761-1832__m007-014__c001413.musicxml,candidate_musicxml_full_bothhands\Sonatina_in_C_major_by_C.H._Wilton__C.H._Wilton_1761-1832__m007-014__c001413.musicxml,True,,Sonatina,C.H. Wilton,2,16,8,64,8,4,1,0.015625,D2,G5,41,10,0.2222222222222222,17,4,16.0,4.0,0.14545454545454545,,2/4,0,True,42,1,5,7,17,False,True
Sovereign__kevin_Mac_leod__m034-041__c003150.musicxml,candidate_musicxml_full_bothhands\Sovereign__kevin_Mac_leod__m034-041__c003150.musicxml,True,,Sovereign,kevin Mac leod,2,16,8,67,7,11,0,0.0,F2,E5,35,10,0.2,12,3,24.0,2.7916666666666665,0.11864406779661017,,3/4,0,True,19,3,33,4,18,False,True
Sovereign__kevin_Mac_leod__m052-059__c003152.musicxml,candidate_musicxml_full_bothhands\Sovereign__kevin_Mac_leod__m052-059__c003152.musicxml,True,,Sovereign,kevin Mac leod,2,16,8,53,3,22,0,0.0,F2,B4,30,4,0.08888888888888889,11,2,24.0,2.2083333333333335,0.06,,3/4,0,True,24,0,23,3,18,False,True
Spanish_Dance__Traditional__m009-016__c001572.musicxml,candidate_musicxml_full_bothhands\Spanish_Dance__Traditional__m009-016__c001572.musicxml,True,,Spanish Dance,Traditional,2,16,8,49,4,8,1,0.02040816326530612,C3,C5,24,8,0.20512820512820512,11,3,24.0,2.0416666666666665,0.08888888888888889,,3/4,0,True,25,2,16,2,12,False,True
Spanish_Dance__Traditional__m014-021__c001573.musicxml,candidate_musicxml_full_bothhands\Spanish_Dance__Traditional__m014-021__c001573.musicxml,True,,Spanish Dance,Traditional,2,16,8,41,3,7,1,0.024390243902439025,G#2,E5,32,8,0.24242424242424243,11,4,21.0,1.9523809523809523,0.07894736842105263,,3/4,0,True,19,2,16,1,16,False,True
Spanish_Dance__Traditional__m026-033__c001574.musicxml,candidate_musicxml_full_bothhands\Spanish_Dance__Traditional__m026-033__c001574.musicxml,True,,Spanish Dance,Traditional,2,16,8,45,1,4,4,0.08888888888888889,G#2,E5,32,3,0.07317073170731707,7,3,24.0,1.875,0.022727272727272728,,3/4,0,True,20,1,23,0,8,False,True
Spindler_Sonatina_in_the_Antique_Style_-_Op._157_No._4__Fritz_Spindler__m048-055__c001507.musicxml,candidate_musicxml_full_bothhands\Spindler_Sonatina_in_the_Antique_Style_-_Op._157_No._4__Fritz_Spindler__m048-055__c001507.musicxml,True,,Sonatina in the Antique Style,Fritz Spindler,2,16,8,66,3,4,5,0.07575757575757576,B2,A5,34,15,0.26785714285714285,19,4,16.0,4.125,0.04918032786885246,,2/4,0,True,37,0,21,3,22,False,True
Spindler_Sonatina_in_the_Antique_Style_-_Op._157_No._4__Fritz_Spindler__m078-085__c001509.musicxml,candidate_musicxml_full_bothhands\Spindler_Sonatina_in_the_Antique_Style_-_Op._157_No._4__Fritz_Spindler__m078-085__c001509.musicxml,True,,Sonatina in the Antique Style,Fritz Spindler,2,16,8,53,6,4,5,0.09433962264150944,D3,F#5,28,12,0.3333333333333333,13,4,16.0,3.3125,0.13636363636363635,,2/4,0,True,35,0,3,6,5,False,True
Spindler_Sonatina_in_the_Antique_Style_-_Op._157_No._4__Fritz_Spindler__m083-090__c001510.musicxml,candidate_musicxml_full_bothhands\Spindler_Sonatina_in_the_Antique_Style_-_Op._157_No._4__Fritz_Spindler__m083-090__c001510.musicxml,True,,Sonatina in the Antique Style,Fritz Spindler,2,16,8,61,4,5,5,0.08196721311475409,D3,A5,31,3,0.061224489795918366,10,4,16.0,3.8125,0.07272727272727272,,2/4,0,True,42,0,9,4,7,False,True
Spindler_Sonatina_No._1_Op._157__Fritz_Spindler__m001-008__c001102.musicxml,candidate_musicxml_full_bothhands\Spindler_Sonatina_No._1_Op._157__Fritz_Spindler__m001-008__c001102.musicxml,True,,Sonatina,Fritz Spindler,2,16,8,79,9,0,1,0.012658227848101266,D3,A5,31,9,0.15254237288135594,12,3,15.0,5.266666666666667,0.12857142857142856,115.0,2/4,0,True,41,0,20,9,15,False,True
Spindler_Sonatina_No._1_Op._157__Fritz_Spindler__m012-019__c001103.musicxml,candidate_musicxml_full_bothhands\Spindler_Sonatina_No._1_Op._157__Fritz_Spindler__m012-019__c001103.musicxml,True,,Sonatina,Fritz Spindler,2,16,8,76,4,0,1,0.013157894736842105,D3,A6,43,18,0.2727272727272727,22,3,16.0,4.75,0.05555555555555555,,2/4,0,True,42,0,26,4,15,False,True
Steps__NA__m077-084__c002488.musicxml,candidate_musicxml_full_bothhands\Steps__NA__m077-084__c002488.musicxml,True,,,,2,16,8,64,6,0,0,0.0,F2,E5,35,8,0.18181818181818182,28,4,24.0,2.6666666666666665,0.11538461538461539,100.0,3/4,0,True,33,0,13,6,28,False,True
Steps__NA__m118-125__c002490.musicxml,candidate_musicxml_full_bothhands\Steps__NA__m118-125__c002490.musicxml,True,,,,2,16,8,57,10,6,0,0.0,F2,E5,35,6,0.2222222222222222,7,4,24.0,2.375,0.2564102564102564,,3/4,0,True,21,2,8,8,11,False,True
Straight_Heat__NA__m044-051__c000442.musicxml,candidate_musicxml_full_bothhands\Straight_Heat__NA__m044-051__c000442.musicxml,True,,Straight Heat,,2,16,8,46,6,0,0,0.0,F1,G5,50,1,0.038461538461538464,8,4,24.0,1.9166666666666667,0.17647058823529413,,3/4,0,True,22,0,6,6,12,False,True
Suci_Dalam_Debu_Iklim__Original_song_by_Iklim_transcribed_by_dina.makan__m001-008__c002870.musicxml,candidate_musicxml_full_bothhands\Suci_Dalam_Debu_Iklim__Original_song_by_Iklim_transcribed_by_dina.makan__m001-008__c002870.musicxml,True,,,,2,16,8,89,2,6,3,0.033707865168539325,A2,E5,31,11,0.13580246913580246,12,4,32.0,2.78125,0.023529411764705882,95.0,4/4,0,True,44,0,39,2,20,False,True
SUNMI_Siren__NA__m003-010__c001145.musicxml,candidate_musicxml_full_bothhands\SUNMI_Siren__NA__m003-010__c001145.musicxml,True,,SUNMI(선미) _ Siren(사이렌),,2,16,8,46,3,8,0,0.0,G2,A5,38,4,0.10526315789473684,21,3,32.0,1.4375,0.06976744186046512,123.0,4/4,0,True,33,1,7,2,17,False,True
Sunset_Bugle_call__NA__m008-015__c000126.musicxml,candidate_musicxml_full_bothhands\Sunset_Bugle_call__NA__m008-015__c000126.musicxml,True,,Sunse Bugle call,,2,16,8,42,7,2,0,0.0,C3,G5,31,4,0.17391304347826086,12,4,16.0,2.625,0.21875,,2/4,0,True,18,1,7,6,12,False,True
Sunset_Bugle_call__NA__m018-025__c000127.musicxml,candidate_musicxml_full_bothhands\Sunset_Bugle_call__NA__m018-025__c000127.musicxml,True,,Sunse Bugle call,,2,16,8,44,5,0,0,0.0,G2,G5,36,8,0.27586206896551724,12,4,16.0,2.75,0.1388888888888889,,2/4,0,True,21,0,10,5,17,False,True
Sunset_Bugle_call__NA__m027-034__c000128.musicxml,candidate_musicxml_full_bothhands\Sunset_Bugle_call__NA__m027-034__c000128.musicxml,True,,Sunse Bugle call,,2,16,8,46,10,0,0,0.0,F2,G5,38,3,0.14285714285714285,12,4,16.0,2.875,0.30303030303030304,120.0,2/4,0,True,19,2,4,8,6,False,True
Sunset_Bugle_call__NA__m034-041__c000129.musicxml,candidate_musicxml_full_bothhands\Sunset_Bugle_call__NA__m034-041__c000129.musicxml,True,,Sunse Bugle call,,2,16,8,46,6,0,0,0.0,E3,G5,27,4,0.15384615384615385,12,4,16.0,2.875,0.17647058823529413,80.0,2/4,0,True,23,0,5,6,7,False,True
Suona_per_Mia_Sorella_Sounds_for_My_Sister_UNFINISHED__Matthew_Antezzo__m008-015__c001791.musicxml,candidate_musicxml_full_bothhands\Suona_per_Mia_Sorella_Sounds_for_My_Sister_UNFINISHED__Matthew_Antezzo__m008-015__c001791.musicxml,True,,,,2,16,8,76,7,5,6,0.07894736842105263,E2,B5,43,11,0.20754716981132076,14,4,32.0,2.375,0.11290322580645161,98.0,4/4,0,True,43,0,12,7,7,False,True
Surprise_Symphony_In_C_By_J._Haydn__Joseph_Haydn__m002-009__c003244.musicxml,candidate_musicxml_full_bothhands\Surprise_Symphony_In_C_By_J._Haydn__Joseph_Haydn__m002-009__c003244.musicxml,True,,,,2,16,8,37,1,6,2,0.05405405405405406,C3,C5,24,10,0.3125,12,4,32.0,1.15625,0.02857142857142857,,4/4,0,True,26,0,8,1,12,False,True
Surprise_Symphony_In_C_By_J._Haydn__Joseph_Haydn__m008-015__c003245.musicxml,candidate_musicxml_full_bothhands\Surprise_Symphony_In_C_By_J._Haydn__Joseph_Haydn__m008-015__c003245.musicxml,True,,,,2,16,8,41,3,6,2,0.04878048780487805,A2,C5,27,10,0.3333333333333333,15,4,32.0,1.28125,0.08571428571428572,,4/4,0,True,26,0,6,3,15,False,True
TAWoG_Sadness_music_Ludwig_s_rhythem_WIP__Tynek_Lenard__m001-008__c001583.musicxml,candidate_musicxml_full_bothhands\TAWoG_Sadness_music_Ludwig_s_rhythem_WIP__Tynek_Lenard__m001-008__c001583.musicxml,True,,Cartoon Network,Tynek Lenard,2,16,8,72,8,8,0,0.0,E2,F4,25,13,0.23636363636363636,10,2,32.0,2.25,0.125,,4/4,0,True,56,8,0,0,0,False,True
TAWoG_Sadness_music_Ludwig_s_rhythem_WIP__Tynek_Lenard__m006-013__c001584.musicxml,candidate_musicxml_full_bothhands\TAWoG_Sadness_music_Ludwig_s_rhythem_WIP__Tynek_Lenard__m006-013__c001584.musicxml,True,,Cartoon Network,Tynek Lenard,2,16,8,72,8,8,0,0.0,E2,F4,25,11,0.2,10,2,32.0,2.25,0.125,,4/4,0,True,56,8,0,0,0,False,True
TAWoG_Sadness_music_Ludwig_s_rhythem_WIP__Tynek_Lenard__m012-019__c001585.musicxml,candidate_musicxml_full_bothhands\TAWoG_Sadness_music_Ludwig_s_rhythem_WIP__Tynek_Lenard__m012-019__c001585.musicxml,True,,Cartoon Network,Tynek Lenard,2,16,8,63,7,9,0,0.0,E2,F4,25,11,0.22916666666666666,10,2,32.0,1.96875,0.125,,4/4,0,True,49,7,0,0,0,False,True
Tell_Him__Celine_Dion_and_Barbra_Streisand_Music_and_Words_by_Linda_Thopmson__m001-008__c002175.musicxml,candidate_musicxml_full_bothhands\Tell_Him__Celine_Dion_and_Barbra_Streisand_Music_and_Words_by_Linda_Thopmson__m001-008__c002175.musicxml,True,,Tell Him,Linda Thopmson,2,16,8,90,2,11,0,0.0,D2,C5,34,15,0.18292682926829268,14,4,32.0,2.8125,0.023255813953488372,,4/4,0,True,36,2,48,0,26,False,True
Tell_Him__Celine_Dion_and_Barbra_Streisand_Music_and_Words_by_Linda_Thopmson__m006-013__c002176.musicxml,candidate_musicxml_full_bothhands\Tell_Him__Celine_Dion_and_Barbra_Streisand_Music_and_Words_by_Linda_Thopmson__m006-013__c002176.musicxml,True,,Tell Him,Linda Thopmson,2,16,8,99,2,7,0,0.0,C2,C5,36,24,0.26373626373626374,28,4,32.0,3.09375,0.021052631578947368,,4/4,0,True,29,2,64,0,31,False,True
Tell_Him__Celine_Dion_and_Barbra_Streisand_Music_and_Words_by_Linda_Thopmson__m011-018__c002177.musicxml,candidate_musicxml_full_bothhands\Tell_Him__Celine_Dion_and_Barbra_Streisand_Music_and_Words_by_Linda_Thopmson__m011-018__c002177.musicxml,True,,Tell Him,Linda Thopmson,2,16,8,111,6,10,0,0.0,C2,C5,36,13,0.14130434782608695,16,4,32.0,3.46875,0.06,,4/4,0,True,33,6,61,0,28,False,True
That_Score__Robert_van_der_Tuuk__m010-017__c003003.musicxml,candidate_musicxml_full_bothhands\That_Score__Robert_van_der_Tuuk__m010-017__c003003.musicxml,True,,That Score,Robert van der Tuuk,2,16,8,62,3,1,4,0.06451612903225806,D3,E5,26,5,0.09803921568627451,10,4,32.0,1.9375,0.05357142857142857,,4/4,0,True,33,0,20,3,10,False,True
Themes_and_variations-AlphaVersion__Cairill__m024-031__c001595.musicxml,candidate_musicxml_full_bothhands\Themes_and_variations-AlphaVersion__Cairill__m024-031__c001595.musicxml,True,,Themes and variations,Tuan Downes,2,16,8,71,9,1,2,0.028169014084507043,B1,A5,46,11,0.24444444444444444,16,4,32.0,2.21875,0.16071428571428573,,4/4,0,True,28,0,19,9,15,False,True
Themes_and_variations-AlphaVersion__Cairill__m044-051__c001596.musicxml,candidate_musicxml_full_bothhands\Themes_and_variations-AlphaVersion__Cairill__m044-051__c001596.musicxml,True,,Themes and variations,Tuan Downes,2,16,8,68,9,2,0,0.0,A2,G5,34,13,0.3170731707317073,17,5,32.0,2.125,0.17307692307692307,,4/4,0,True,32,1,11,8,12,False,True
The_Anthem_of_the_Vancouvians_version_two__Landao__m005-012__c002623.musicxml,candidate_musicxml_full_bothhands\The_Anthem_of_the_Vancouvians_version_two__Landao__m005-012__c002623.musicxml,True,,"Vancouvia, Vancouvia",Landao,2,16,8,77,8,1,2,0.025974025974025976,F2,F5,36,14,0.2692307692307692,21,6,32.0,2.40625,0.12903225806451613,,4/4,0,True,26,4,28,4,24,False,True
The_Anthem_of_the_Vancouvians_version_two__Landao__m010-017__c002624.musicxml,candidate_musicxml_full_bothhands\The_Anthem_of_the_Vancouvians_version_two__Landao__m010-017__c002624.musicxml,True,,"Vancouvia, Vancouvia",Landao,2,16,8,84,8,0,5,0.05952380952380952,F2,D5,33,13,0.2,10,4,32.0,2.625,0.10666666666666667,,4/4,0,True,36,0,31,8,17,False,True
The_Ballad_of_Mona_Lisa_by_Panic_At_The_Disco_Piano_Accompaniment__Arranged_by_Cassie_Atkinson__m002-009__c000669.musicxml,candidate_musicxml_full_bothhands\The_Ballad_of_Mona_Lisa_by_Panic_At_The_Disco_Piano_Accompaniment__Arranged_by_Cassie_Atkinson__m002-009__c000669.musicxml,True,,The Ballad of Mona Lisa,,2,16,8,61,3,11,1,0.01639344262295082,A2,F5,32,9,0.18,14,3,32.0,1.90625,0.05454545454545454,,4/4,0,True,38,3,14,0,12,False,True
The_Farm__Michael_Salvatori_Skye_Lewin_C_Paul_Johnson_Rotem_Moav_and_Pieter_Schlosser__m051-058__c000219.musicxml,candidate_musicxml_full_bothhands\The_Farm__Michael_Salvatori_Skye_Lewin_C_Paul_Johnson_Rotem_Moav_and_Pieter_Schlosser__m051-058__c000219.musicxml,True,,The Farm,,2,16,8,51,8,2,0,0.0,D2,E5,38,8,0.25806451612903225,14,4,24.0,2.125,0.1951219512195122,,3/4,0,True,29,0,4,8,4,False,True
The_Farm__Michael_Salvatori_Skye_Lewin_C_Paul_Johnson_Rotem_Moav_and_Pieter_Schlosser__m056-063__c000220.musicxml,candidate_musicxml_full_bothhands\The_Farm__Michael_Salvatori_Skye_Lewin_C_Paul_Johnson_Rotem_Moav_and_Pieter_Schlosser__m056-063__c000220.musicxml,True,,The Farm,,2,16,8,54,10,3,0,0.0,D2,E5,38,5,0.17857142857142858,12,6,24.0,2.25,0.25,,3/4,0,True,27,2,3,8,2,False,True
The_Great_War_Aftermath__Cristian_Garcia__m005-012__c000843.musicxml,candidate_musicxml_full_bothhands\The_Great_War_Aftermath__Cristian_Garcia__m005-012__c000843.musicxml,True,,The Great War,Cristian Garcia,2,16,8,52,6,10,0,0.0,G2,G5,36,7,0.2,15,4,32.0,1.625,0.14285714285714285,,4/4,0,True,36,0,0,6,0,False,True
The_Journey__Daniel_Funderburg__m013-020__c003054.musicxml,candidate_musicxml_full_bothhands\The_Journey__Daniel_Funderburg__m013-020__c003054.musicxml,True,,My score,Daniel Funderburg,2,16,8,43,1,3,0,0.0,A2,G5,34,7,0.18421052631578946,10,4,32.0,1.34375,0.024390243902439025,,4/4,0,True,15,1,25,0,10,False,True
The_Journey__Daniel_Funderburg__m023-030__c003055.musicxml,candidate_musicxml_full_bothhands\The_Journey__Daniel_Funderburg__m023-030__c003055.musicxml,True,,My score,Daniel Funderburg,2,16,8,68,6,1,0,0.0,F2,A5,40,16,0.3333333333333333,12,6,32.0,2.125,0.10714285714285714,,4/4,0,True,27,4,23,2,14,False,True
The_March_Of_Warriors__V._J._McGovern__m025-032__c002629.musicxml,candidate_musicxml_full_bothhands\The_March_Of_Warriors__V._J._McGovern__m025-032__c002629.musicxml,True,,March,V. J. McGovern,2,16,8,65,7,0,5,0.07692307692307693,E2,A5,41,5,0.11904761904761904,12,4,32.0,2.03125,0.13725490196078433,117.0,4/4,0,True,34,0,10,7,12,False,True
The_Meadow_Harry_Poter_easy_piano__From_The_Twilight_Saga_New_Moon__m001-008__c001502.musicxml,candidate_musicxml_full_bothhands\The_Meadow_Harry_Poter_easy_piano__From_The_Twilight_Saga_New_Moon__m001-008__c001502.musicxml,True,,,,2,16,8,53,4,3,2,0.03773584905660377,G3,F6,34,10,0.2564102564102564,12,4,32.0,1.65625,0.08888888888888889,,4/4,0,True,23,0,18,4,7,False,True
The_Meadow_Harry_Poter_easy_piano__From_The_Twilight_Saga_New_Moon__m067-074__c001503.musicxml,candidate_musicxml_full_bothhands\The_Meadow_Harry_Poter_easy_piano__From_The_Twilight_Saga_New_Moon__m067-074__c001503.musicxml,True,,,,2,16,8,36,1,5,2,0.05555555555555555,E2,E6,48,10,0.3125,12,3,32.0,1.125,0.02857142857142857,,4/4,0,True,26,1,8,0,5,False,True
The_Meadow__Alexandre_Desplat__m001-008__c000174.musicxml,candidate_musicxml_full_bothhands\The_Meadow__Alexandre_Desplat__m001-008__c000174.musicxml,True,,The Meadow,Alexandre Desplat,2,16,8,67,4,3,2,0.029850746268656716,G3,F6,34,10,0.18867924528301888,12,4,32.0,2.09375,0.06779661016949153,,4/4,0,True,23,0,32,4,8,False,True
